Customer ID,Item Purchased,Category,Purchase Amount (USD),Size,Color,Review Rating,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method
1267,Blouse,Clothing,31,M,Peach,4,Standard,Yes,Yes,14,Debit Card
1268,T-shirt,Clothing,83,S,Gray,2.7,Standard,Yes,Yes,41,Cash
1269,Jacket,Outerwear,88,XL,Charcoal,2.9,Next Day Air,Yes,Yes,25,Debit Card
1270,Jewelry,Accessories,53,M,Lavender,3,Standard,Yes,Yes,47,PayPal
1271,Hoodie,Clothing,98,M,Green,3.3,Standard,Yes,Yes,20,Cash
1272,Jewelry,Accessories,57,S,Gray,4.3,Store Pickup,Yes,Yes,42,PayPal
1273,Sandals,Footwear,80,M,Orange,4.4,Express,Yes,Yes,16,Bank Transfer
1274,Jeans,Clothing,29,L,Silver,4.1,Next Day Air,Yes,Yes,32,Credit Card
1275,Hat,Accessories,73,M,Olive,3.1,2-Day Shipping,Yes,Yes,37,PayPal
1276,Sweater,Clothing,32,S,Turquoise,4.5,Standard,Yes,Yes,1,PayPal
1277,Boots,Footwear,68,L,Turquoise,4.8,Next Day Air,Yes,Yes,37,Bank Transfer
1278,Blouse,Clothing,97,L,Green,5,Express,Yes,Yes,5,Venmo
1279,Shorts,Clothing,98,M,Violet,2.8,Next Day Air,Yes,Yes,31,Venmo
1280,Hoodie,Clothing,56,L,Charcoal,3.7,Express,Yes,Yes,18,Debit Card
1281,Pants,Clothing,78,L,White,4.4,2-Day Shipping,Yes,Yes,39,Venmo
1282,Belt,Accessories,81,M,Olive,4.5,Store Pickup,Yes,Yes,8,Venmo
1283,Shirt,Clothing,68,L,Violet,3,Free Shipping,Yes,Yes,20,Venmo
1284,Shirt,Clothing,94,M,Violet,3.9,2-Day Shipping,Yes,Yes,23,Debit Card
1285,Dress,Clothing,93,M,Black,3.9,Express,Yes,Yes,38,PayPal
1286,Gloves,Accessories,99,M,Charcoal,3.5,Next Day Air,Yes,Yes,45,Bank Transfer
1287,Gloves,Accessories,49,L,Yellow,4.9,Next Day Air,Yes,Yes,44,Debit Card
1288,Jeans,Clothing,28,XL,Blue,3.4,Standard,Yes,Yes,20,PayPal
1289,Belt,Accessories,93,XL,Charcoal,4.1,Standard,Yes,Yes,34,PayPal
1290,Jacket,Outerwear,24,M,Red,2.9,Next Day Air,Yes,Yes,10,PayPal
1291,Skirt,Clothing,35,M,Indigo,3.4,Free Shipping,Yes,Yes,3,PayPal
1292,Sandals,Footwear,68,S,Beige,3.2,2-Day Shipping,Yes,Yes,23,Debit Card
1293,Belt,Accessories,61,M,Maroon,3.9,Free Shipping,Yes,Yes,42,Bank Transfer
1294,Sweater,Clothing,74,XL,Yellow,4.1,Standard,Yes,Yes,30,Debit Card
1295,Shirt,Clothing,64,M,Silver,4.5,Standard,Yes,Yes,21,Cash
1296,Sneakers,Footwear,60,M,Olive,2.8,Standard,Yes,Yes,50,PayPal
1297,Jeans,Clothing,29,S,Teal,2.8,Express,Yes,Yes,16,Cash
1298,Sandals,Footwear,85,M,Silver,4.6,Standard,Yes,Yes,32,Venmo
1299,Pants,Clothing,81,S,Indigo,3,Free Shipping,Yes,Yes,14,Bank Transfer
1300,Belt,Accessories,23,L,Teal,3.6,2-Day Shipping,Yes,Yes,42,Venmo
1301,T-shirt,Clothing,100,M,Charcoal,4.5,Next Day Air,Yes,Yes,47,Credit Card
1302,Shirt,Clothing,54,M,Orange,5,Express,Yes,Yes,21,Debit Card
1303,Sneakers,Footwear,25,M,Gold,2.9,Next Day Air,Yes,Yes,37,Credit Card
1304,Blouse,Clothing,32,L,Silver,3.1,Next Day Air,Yes,Yes,10,Credit Card
1305,Backpack,Accessories,63,S,Orange,4,2-Day Shipping,Yes,Yes,18,PayPal
1306,Pants,Clothing,56,XL,Peach,4.5,Express,Yes,Yes,2,PayPal
1307,Sweater,Clothing,33,L,Brown,4.5,Next Day Air,Yes,Yes,40,PayPal
1308,Coat,Outerwear,32,L,Black,3.1,Express,Yes,Yes,43,PayPal
1309,Dress,Clothing,38,L,Red,4.4,Next Day Air,Yes,Yes,14,Credit Card
1310,Blouse,Clothing,21,L,Lavender,4.7,Store Pickup,Yes,Yes,41,Cash
1311,Hoodie,Clothing,59,L,Brown,3.1,Store Pickup,Yes,Yes,38,Credit Card
1312,Shoes,Footwear,87,M,Maroon,4.2,Express,Yes,Yes,12,Venmo
1313,T-shirt,Clothing,79,M,Violet,3,Store Pickup,Yes,Yes,19,Bank Transfer
1314,Shoes,Footwear,28,M,Lavender,2.6,Free Shipping,Yes,Yes,23,Credit Card
1315,Boots,Footwear,67,S,Magenta,3.4,Free Shipping,Yes,Yes,49,Debit Card
1316,Shorts,Clothing,75,L,Green,4.2,2-Day Shipping,Yes,Yes,29,Debit Card
1317,Belt,Accessories,32,S,Lavender,4.6,Standard,Yes,Yes,14,Debit Card
1318,Pants,Clothing,43,M,Green,2.8,Free Shipping,Yes,Yes,19,Cash
1319,Shorts,Clothing,93,M,Maroon,2.7,Express,Yes,Yes,19,Credit Card
1320,Sunglasses,Accessories,24,M,Magenta,4,Standard,Yes,Yes,48,Bank Transfer
1321,Hat,Accessories,31,XL,Teal,3.1,Free Shipping,Yes,Yes,19,Debit Card
1322,T-shirt,Clothing,84,L,Orange,3.7,Express,Yes,Yes,45,Bank Transfer
1323,Pants,Clothing,74,M,Violet,4,Next Day Air,Yes,Yes,17,Bank Transfer
1324,Shorts,Clothing,62,M,Yellow,4.6,Standard,Yes,Yes,15,Debit Card
1325,Jewelry,Accessories,77,S,Orange,3.8,Free Shipping,Yes,Yes,11,Credit Card
1326,Backpack,Accessories,73,L,Gold,3.5,Express,Yes,Yes,1,Cash
1327,Shoes,Footwear,50,M,Indigo,4.6,Free Shipping,Yes,Yes,17,Cash
1328,Coat,Outerwear,40,M,Turquoise,2.8,Standard,Yes,Yes,37,Cash
1329,Sweater,Clothing,97,M,Orange,3.7,Standard,Yes,Yes,40,Bank Transfer
1330,Gloves,Accessories,63,M,Indigo,3.3,Express,Yes,Yes,50,PayPal
1331,Handbag,Accessories,65,M,Charcoal,2.9,Standard,Yes,Yes,20,PayPal
1332,Socks,Clothing,91,M,Lavender,3.2,Standard,Yes,Yes,8,PayPal
1333,Hoodie,Clothing,60,S,Gold,4.3,Store Pickup,Yes,Yes,16,Bank Transfer
1334,Pants,Clothing,69,M,Lavender,2.7,Next Day Air,Yes,Yes,9,Bank Transfer
1335,Coat,Outerwear,52,S,White,4.2,Store Pickup,Yes,Yes,12,Venmo
1336,Boots,Footwear,49,M,Lavender,4.8,2-Day Shipping,Yes,Yes,26,Credit Card
1337,Sneakers,Footwear,85,M,Charcoal,4.8,Store Pickup,Yes,Yes,44,Debit Card
1338,Sweater,Clothing,86,L,Silver,3.4,Express,Yes,Yes,19,Credit Card
1339,Handbag,Accessories,51,S,Yellow,2.6,Standard,Yes,Yes,43,PayPal
1340,Belt,Accessories,56,L,Olive,5,Next Day Air,Yes,Yes,5,Bank Transfer
1341,Belt,Accessories,72,M,Peach,4.4,Next Day Air,Yes,Yes,5,Debit Card
1342,Hoodie,Clothing,27,XL,Yellow,2.9,Standard,Yes,Yes,31,Bank Transfer
1343,Sunglasses,Accessories,43,XL,Yellow,3.4,2-Day Shipping,Yes,Yes,11,Bank Transfer
1344,Sneakers,Footwear,56,M,Indigo,3.4,Standard,Yes,Yes,34,Bank Transfer
1345,T-shirt,Clothing,37,S,Violet,4.9,Next Day Air,Yes,Yes,14,Cash
1346,Dress,Clothing,21,M,White,3.6,Standard,Yes,Yes,42,Venmo
1347,Hoodie,Clothing,91,L,White,3,Free Shipping,Yes,Yes,15,Venmo
1348,Sweater,Clothing,95,M,Cyan,3.9,2-Day Shipping,Yes,Yes,47,Bank Transfer
1349,Belt,Accessories,54,XL,Purple,3.2,Standard,Yes,Yes,23,Credit Card
1350,Socks,Clothing,36,XL,Black,3.2,Next Day Air,Yes,Yes,23,Cash
1351,Sunglasses,Accessories,71,M,Orange,4.3,Next Day Air,Yes,Yes,1,Cash
1352,Coat,Outerwear,31,L,Maroon,2.8,2-Day Shipping,Yes,Yes,28,Bank Transfer
1353,Hat,Accessories,89,XL,Orange,4.5,Next Day Air,Yes,Yes,37,Credit Card
1354,Pants,Clothing,83,M,Teal,4.1,Next Day Air,Yes,Yes,4,Cash
1355,Backpack,Accessories,42,M,Gray,3.6,2-Day Shipping,Yes,Yes,21,Bank Transfer
1356,Shorts,Clothing,91,M,Blue,3,2-Day Shipping,Yes,Yes,50,PayPal
1357,Jacket,Outerwear,61,M,Cyan,4,Free Shipping,Yes,Yes,34,Bank Transfer
1358,Backpack,Accessories,66,S,Red,3.5,Next Day Air,Yes,Yes,20,Cash
1359,Scarf,Accessories,22,XL,Pink,2.5,Store Pickup,Yes,Yes,25,Venmo
1360,Hoodie,Clothing,68,S,Cyan,4.3,Store Pickup,Yes,Yes,26,Bank Transfer
1361,Skirt,Clothing,43,L,Black,2.8,Express,Yes,Yes,4,Bank Transfer
1362,Dress,Clothing,32,M,Beige,3.7,Next Day Air,Yes,Yes,39,Debit Card
1363,Coat,Outerwear,46,M,Gray,4.3,Express,Yes,Yes,29,Cash
1364,Blouse,Clothing,90,L,Red,4,Express,Yes,Yes,47,PayPal
1365,Hat,Accessories,75,L,Yellow,4.7,Express,Yes,Yes,5,Cash
1366,Handbag,Accessories,69,M,Magenta,4.5,Store Pickup,Yes,Yes,18,Bank Transfer
1367,Belt,Accessories,40,M,Magenta,3.1,Free Shipping,Yes,Yes,10,Credit Card
1368,Belt,Accessories,63,S,Black,3.8,Express,Yes,Yes,25,Cash
1369,Shirt,Clothing,36,L,Orange,4.9,Express,Yes,Yes,2,Cash
1370,Shoes,Footwear,75,M,Green,3.2,Standard,Yes,Yes,48,Venmo
1371,Scarf,Accessories,67,L,Peach,2.9,2-Day Shipping,Yes,Yes,41,Bank Transfer
1372,Pants,Clothing,64,M,Charcoal,2.8,Store Pickup,Yes,Yes,42,Credit Card
1373,Blouse,Clothing,61,M,Gray,4,2-Day Shipping,Yes,Yes,44,PayPal
1374,Gloves,Accessories,40,L,Turquoise,2.6,Store Pickup,Yes,Yes,6,Cash
1375,Handbag,Accessories,97,M,Red,2.7,Free Shipping,Yes,Yes,5,Bank Transfer
1376,Sneakers,Footwear,31,L,Brown,4.1,2-Day Shipping,Yes,Yes,8,Credit Card
1377,Sandals,Footwear,65,L,Pink,5,Free Shipping,Yes,Yes,24,PayPal
1378,Sunglasses,Accessories,54,L,Olive,3,Next Day Air,Yes,Yes,42,Venmo
1379,Jacket,Outerwear,49,XL,Lavender,3.6,Free Shipping,Yes,Yes,24,Venmo
1380,T-shirt,Clothing,64,L,Purple,2.8,2-Day Shipping,Yes,Yes,38,Venmo
1381,Sneakers,Footwear,35,S,Beige,4.6,Standard,Yes,Yes,41,Cash
1382,Shoes,Footwear,86,L,Green,2.9,Standard,Yes,Yes,48,Venmo
1383,Jacket,Outerwear,55,L,Brown,4.8,Express,Yes,Yes,16,Bank Transfer
1384,Scarf,Accessories,58,M,Beige,3.3,Express,Yes,Yes,4,Venmo
1385,Sneakers,Footwear,96,M,Beige,4.6,Standard,Yes,Yes,8,Bank Transfer
1386,Jewelry,Accessories,64,M,Indigo,2.6,Store Pickup,Yes,Yes,1,Bank Transfer
1387,Jacket,Outerwear,56,M,Silver,4,Next Day Air,Yes,Yes,4,Debit Card
1388,Blouse,Clothing,85,M,Gold,3.8,Standard,Yes,Yes,20,Credit Card
1389,Dress,Clothing,23,M,Lavender,3.9,Express,Yes,Yes,40,Cash
1390,Scarf,Accessories,72,L,Orange,2.6,Store Pickup,Yes,Yes,8,Debit Card
1391,Hat,Accessories,38,M,Maroon,4.3,Standard,Yes,Yes,42,Debit Card
1392,Blouse,Clothing,29,S,White,3.6,Express,Yes,Yes,38,Credit Card
1393,Gloves,Accessories,46,M,Yellow,4.2,Express,Yes,Yes,34,Venmo
1394,Gloves,Accessories,58,L,Yellow,3.9,Express,Yes,Yes,14,PayPal
1395,Coat,Outerwear,43,L,Magenta,4.7,Next Day Air,Yes,Yes,39,Cash
1396,Scarf,Accessories,32,L,Turquoise,2.8,Next Day Air,Yes,Yes,40,PayPal
1397,Pants,Clothing,30,XL,Lavender,3,Next Day Air,Yes,Yes,49,Debit Card
1398,Sunglasses,Accessories,67,S,Magenta,4.7,Store Pickup,Yes,Yes,33,PayPal
1399,Dress,Clothing,45,M,Cyan,2.5,Free Shipping,Yes,Yes,25,Credit Card
1400,Hat,Accessories,81,M,Olive,3.1,Store Pickup,Yes,Yes,48,Venmo
1401,Backpack,Accessories,23,M,Red,3.6,Next Day Air,Yes,Yes,22,Credit Card
1402,Sandals,Footwear,59,M,Blue,3.5,2-Day Shipping,Yes,Yes,1,PayPal
1403,Sunglasses,Accessories,21,L,White,3.1,Express,Yes,Yes,47,PayPal
1404,Backpack,Accessories,20,M,Peach,3.6,Store Pickup,Yes,Yes,20,Credit Card
1405,Jewelry,Accessories,28,M,Charcoal,3.5,Next Day Air,Yes,Yes,10,Debit Card
1406,Socks,Clothing,100,M,Peach,2.7,Store Pickup,Yes,Yes,39,Credit Card
1407,Shirt,Clothing,46,L,Turquoise,3.6,Express,Yes,Yes,15,Debit Card
1408,Handbag,Accessories,61,XL,Charcoal,4.5,Express,Yes,Yes,11,Credit Card
1409,Blouse,Clothing,58,M,Yellow,4.1,Free Shipping,Yes,Yes,38,Venmo
1410,Backpack,Accessories,50,M,Blue,4.2,Standard,Yes,Yes,41,Cash
1411,Hat,Accessories,93,M,Purple,4,Store Pickup,Yes,Yes,18,Debit Card
1412,Skirt,Clothing,24,L,Green,2.8,Store Pickup,Yes,Yes,13,Venmo
1413,Shorts,Clothing,100,M,Charcoal,2.6,2-Day Shipping,Yes,Yes,43,Venmo
1414,Blouse,Clothing,79,S,Indigo,2.7,Store Pickup,Yes,Yes,12,Bank Transfer
1415,Socks,Clothing,51,M,Black,4.5,Store Pickup,Yes,Yes,3,Credit Card
1416,Belt,Accessories,90,M,Blue,3.7,Free Shipping,Yes,Yes,12,Credit Card
1417,Boots,Footwear,56,L,Silver,3.4,Free Shipping,Yes,Yes,46,Cash
1418,Shorts,Clothing,25,S,Brown,4.6,Standard,Yes,Yes,21,Debit Card
1419,Shirt,Clothing,75,M,Violet,4.1,2-Day Shipping,Yes,Yes,23,Venmo
1420,Handbag,Accessories,75,M,Orange,2.6,Free Shipping,Yes,Yes,4,Debit Card
1421,Jeans,Clothing,53,XL,Gray,4.6,Store Pickup,Yes,Yes,45,PayPal
1422,Dress,Clothing,100,S,Gold,3,Standard,Yes,Yes,24,Bank Transfer
1423,Dress,Clothing,27,L,Charcoal,3.4,Free Shipping,Yes,Yes,3,PayPal
1424,Sandals,Footwear,60,S,Black,3.5,Free Shipping,Yes,Yes,12,Venmo
1425,Jacket,Outerwear,23,S,Indigo,3.5,Standard,Yes,Yes,34,Bank Transfer
1426,Coat,Outerwear,40,S,White,3.7,Next Day Air,Yes,Yes,39,Credit Card
1427,Pants,Clothing,38,M,Yellow,4.8,Free Shipping,Yes,Yes,35,PayPal
1428,Backpack,Accessories,90,S,Orange,4.9,Store Pickup,Yes,Yes,8,Credit Card
1429,Blouse,Clothing,97,S,Green,4.9,Express,Yes,Yes,42,PayPal
1430,Skirt,Clothing,38,L,Gold,4.7,Standard,Yes,Yes,6,Credit Card
1431,Sandals,Footwear,30,S,Orange,4.9,Free Shipping,Yes,Yes,3,Credit Card
1432,Pants,Clothing,88,M,Cyan,2.9,Express,Yes,Yes,29,Venmo
1433,Hat,Accessories,33,L,Black,4.4,Express,Yes,Yes,32,Debit Card
1434,Hoodie,Clothing,60,L,Yellow,3.2,Next Day Air,Yes,Yes,45,Debit Card
1435,Sweater,Clothing,64,L,Maroon,4.6,Free Shipping,Yes,Yes,21,Debit Card
1436,Scarf,Accessories,95,XL,Black,4,Standard,Yes,Yes,41,Cash
1437,Sneakers,Footwear,83,M,Gray,3.7,Free Shipping,Yes,Yes,23,PayPal
1438,Boots,Footwear,97,XL,Orange,4.2,Free Shipping,Yes,Yes,14,Cash
1439,Coat,Outerwear,38,M,Cyan,2.9,Standard,Yes,Yes,24,Debit Card
1440,Boots,Footwear,48,M,Magenta,4.8,Next Day Air,Yes,Yes,25,Cash
1441,Sandals,Footwear,76,M,Pink,4.4,Standard,Yes,Yes,13,Venmo
1442,Pants,Clothing,25,S,Turquoise,3.4,Free Shipping,Yes,Yes,3,Venmo
1443,Hoodie,Clothing,92,S,Violet,2.8,2-Day Shipping,Yes,Yes,42,Credit Card
1444,Sandals,Footwear,47,L,Teal,4.2,Next Day Air,Yes,Yes,2,Cash
1445,Sweater,Clothing,36,L,Pink,3.8,Express,Yes,Yes,26,Cash
1446,Belt,Accessories,51,M,Gold,3.1,2-Day Shipping,Yes,Yes,24,Credit Card
1447,Jeans,Clothing,35,XL,Red,3.2,Express,Yes,Yes,6,Credit Card
1448,Hoodie,Clothing,57,S,Beige,3,Next Day Air,Yes,Yes,25,PayPal
1449,Boots,Footwear,95,M,Black,3.6,Free Shipping,Yes,Yes,11,Credit Card
1450,Socks,Clothing,41,L,Lavender,2.5,Store Pickup,Yes,Yes,20,Cash
1451,Dress,Clothing,44,S,Teal,3.4,Free Shipping,Yes,Yes,25,Cash
1452,Jacket,Outerwear,34,M,Maroon,2.5,Next Day Air,Yes,Yes,35,PayPal
1453,Jacket,Outerwear,25,L,Blue,4.7,2-Day Shipping,Yes,Yes,11,Bank Transfer
1454,Boots,Footwear,93,S,Teal,3.2,2-Day Shipping,Yes,Yes,41,Bank Transfer
1455,Sneakers,Footwear,50,L,Maroon,2.9,Free Shipping,Yes,Yes,17,Credit Card
1456,Pants,Clothing,79,L,Silver,4.9,Express,Yes,Yes,1,PayPal
1457,Coat,Outerwear,100,S,Olive,2.7,Store Pickup,Yes,Yes,30,PayPal
1458,Shirt,Clothing,57,S,Gray,4.7,Express,Yes,Yes,47,Venmo
1459,Sweater,Clothing,28,M,Peach,2.9,2-Day Shipping,Yes,Yes,34,Venmo
1460,Shoes,Footwear,35,L,Yellow,4.8,Express,Yes,Yes,18,Venmo
1461,Boots,Footwear,85,L,Violet,4.6,Standard,Yes,Yes,33,Venmo
1462,Sunglasses,Accessories,95,S,Red,5,2-Day Shipping,Yes,Yes,42,Venmo
1463,Sneakers,Footwear,90,S,Charcoal,4.8,2-Day Shipping,Yes,Yes,2,Venmo
1464,Jewelry,Accessories,49,M,Beige,4.9,Store Pickup,Yes,Yes,1,Bank Transfer
1465,Belt,Accessories,92,M,Peach,4.6,2-Day Shipping,Yes,Yes,23,Bank Transfer
1466,Gloves,Accessories,72,XL,Violet,3.9,Store Pickup,Yes,Yes,42,Cash
1467,Shorts,Clothing,71,M,Green,4.5,Store Pickup,Yes,Yes,3,PayPal
1468,Jewelry,Accessories,27,XL,Olive,4.7,Store Pickup,Yes,Yes,16,Debit Card
1469,Gloves,Accessories,39,S,Silver,3.9,Express,Yes,Yes,46,Cash
1470,Jewelry,Accessories,98,M,Purple,4.4,Standard,Yes,Yes,31,PayPal
1471,Sandals,Footwear,27,M,Silver,3.9,Next Day Air,Yes,Yes,15,Cash
1472,Jewelry,Accessories,71,S,Gray,2.8,2-Day Shipping,Yes,Yes,48,Venmo
1473,Hat,Accessories,24,L,Turquoise,3.5,Store Pickup,Yes,Yes,11,Cash
1474,Shorts,Clothing,63,M,Violet,4.3,Express,Yes,Yes,20,Credit Card
1475,Sweater,Clothing,72,S,Pink,3.9,Next Day Air,Yes,Yes,6,Credit Card
1476,Blouse,Clothing,61,M,Teal,4,Express,Yes,Yes,24,Cash
1477,Hat,Accessories,56,M,Magenta,4.1,Next Day Air,Yes,Yes,18,Credit Card
1478,Belt,Accessories,32,XL,Silver,4.3,Standard,Yes,Yes,1,PayPal
1479,Gloves,Accessories,23,M,Blue,4.2,Free Shipping,Yes,Yes,13,Venmo
1480,Coat,Outerwear,100,L,Black,4,Standard,Yes,Yes,2,Bank Transfer
1481,Jewelry,Accessories,74,M,Gold,3.6,Express,Yes,Yes,26,Cash
1482,Skirt,Clothing,33,S,Gray,3.3,Standard,Yes,Yes,31,PayPal
1483,Gloves,Accessories,67,S,Magenta,4.1,2-Day Shipping,Yes,Yes,43,Bank Transfer
1484,Jewelry,Accessories,61,S,Yellow,4.7,Next Day Air,Yes,Yes,12,Debit Card
1485,Shorts,Clothing,46,M,Teal,4.4,Store Pickup,Yes,Yes,22,Venmo
1486,Gloves,Accessories,56,L,Red,3.4,Standard,Yes,Yes,3,Cash
1487,Sneakers,Footwear,73,S,Yellow,5,Free Shipping,Yes,Yes,23,Venmo
1488,Skirt,Clothing,44,L,Black,4.6,Store Pickup,Yes,Yes,26,PayPal
1489,Hat,Accessories,44,L,Pink,4,Standard,Yes,Yes,37,Credit Card
1490,Jewelry,Accessories,26,XL,Magenta,4.1,Next Day Air,Yes,Yes,42,Venmo
1491,Sneakers,Footwear,52,L,Olive,4.9,Express,Yes,Yes,15,Venmo
1492,Shirt,Clothing,54,S,Black,2.7,Free Shipping,Yes,Yes,10,Bank Transfer
1493,Jacket,Outerwear,38,M,Maroon,4.5,Free Shipping,Yes,Yes,3,Venmo
1494,Belt,Accessories,44,S,Gold,2.7,Standard,Yes,Yes,44,Credit Card
1495,T-shirt,Clothing,76,M,Gray,3,Next Day Air,Yes,Yes,23,Bank Transfer
1496,Jewelry,Accessories,23,M,Brown,4.5,Next Day Air,Yes,Yes,6,PayPal
1497,T-shirt,Clothing,98,M,Purple,5,Standard,Yes,Yes,9,Venmo
1498,Jacket,Outerwear,33,S,Magenta,3.8,2-Day Shipping,Yes,Yes,16,Debit Card
1499,Sweater,Clothing,32,M,Teal,3.1,Standard,Yes,Yes,46,Venmo
1500,Boots,Footwear,85,S,Olive,3.4,Free Shipping,Yes,Yes,24,Credit Card
1501,Jeans,Clothing,69,L,Maroon,4.8,Next Day Air,Yes,Yes,22,Debit Card
1502,Jeans,Clothing,55,XL,Silver,2.7,Standard,Yes,Yes,13,Debit Card
1503,Pants,Clothing,66,M,Black,3.2,Store Pickup,Yes,Yes,20,Cash
1504,Jacket,Outerwear,30,M,Maroon,3.9,2-Day Shipping,Yes,Yes,46,Cash
1505,Jacket,Outerwear,80,M,Teal,4.2,Next Day Air,Yes,Yes,10,Bank Transfer
1506,Belt,Accessories,20,M,Teal,3,Express,Yes,Yes,39,Cash
1507,Shirt,Clothing,30,L,Beige,3,2-Day Shipping,Yes,Yes,44,PayPal
1508,Dress,Clothing,86,S,Maroon,3.7,2-Day Shipping,Yes,Yes,7,Venmo
1509,Blouse,Clothing,84,L,Beige,4.4,Store Pickup,Yes,Yes,3,Cash
1510,Dress,Clothing,54,XL,White,4.6,Free Shipping,Yes,Yes,44,Debit Card
1511,Blouse,Clothing,30,XL,Gray,3,Free Shipping,Yes,Yes,31,Venmo
1512,Dress,Clothing,91,M,Violet,3.6,Express,Yes,Yes,48,Credit Card
1513,Sneakers,Footwear,23,L,Silver,3.9,Standard,Yes,Yes,18,PayPal
1514,Socks,Clothing,35,M,Red,4.1,Free Shipping,Yes,Yes,27,Cash
1515,Shoes,Footwear,90,L,Brown,3.9,2-Day Shipping,Yes,Yes,1,Venmo
1516,Jeans,Clothing,93,S,Turquoise,3.9,2-Day Shipping,Yes,Yes,34,Cash
1517,Jeans,Clothing,68,L,Indigo,4.5,Express,Yes,Yes,5,Bank Transfer
1518,Gloves,Accessories,41,M,Violet,3.4,Standard,Yes,Yes,12,Cash
1519,Belt,Accessories,73,M,Yellow,4.1,Next Day Air,Yes,Yes,14,Venmo
1520,Sunglasses,Accessories,73,L,Cyan,4.9,Next Day Air,Yes,Yes,40,PayPal
1521,Hat,Accessories,66,M,Brown,4.4,2-Day Shipping,Yes,Yes,39,Cash
1522,Backpack,Accessories,59,M,White,2.7,2-Day Shipping,Yes,Yes,50,Bank Transfer
1523,Shorts,Clothing,72,L,Yellow,4.8,Free Shipping,Yes,Yes,5,Debit Card
1524,Socks,Clothing,88,M,White,3.3,2-Day Shipping,Yes,Yes,35,Debit Card
1525,Socks,Clothing,76,L,Pink,4.4,Free Shipping,Yes,Yes,6,Cash
1526,Belt,Accessories,31,M,Indigo,4.6,2-Day Shipping,Yes,Yes,22,Cash
1527,Jacket,Outerwear,22,L,White,3.1,Next Day Air,Yes,Yes,27,PayPal
1528,Hat,Accessories,75,L,Red,4.5,2-Day Shipping,Yes,Yes,33,Debit Card
1529,T-shirt,Clothing,75,S,Red,4,Store Pickup,Yes,Yes,47,Venmo
1530,Backpack,Accessories,63,M,Lavender,3.1,Free Shipping,Yes,Yes,48,Credit Card
1531,Coat,Outerwear,21,M,Teal,3.9,Next Day Air,Yes,Yes,22,Bank Transfer
1532,Backpack,Accessories,83,S,Violet,4.5,Next Day Air,Yes,Yes,8,PayPal
1533,Jacket,Outerwear,46,S,Silver,4.4,Next Day Air,Yes,Yes,5,PayPal
1534,Shoes,Footwear,59,M,Gold,3.6,2-Day Shipping,Yes,Yes,16,Bank Transfer
1535,Blouse,Clothing,66,M,Green,3.4,Free Shipping,Yes,Yes,26,Venmo
1536,Sandals,Footwear,74,S,Turquoise,4,2-Day Shipping,Yes,Yes,8,Venmo
1537,Sunglasses,Accessories,82,M,Indigo,2.6,Store Pickup,Yes,Yes,17,Cash
1538,Shoes,Footwear,89,L,Black,3.2,Next Day Air,Yes,Yes,50,Venmo
1539,Dress,Clothing,65,L,Charcoal,3.2,Standard,Yes,Yes,22,Venmo
1540,Belt,Accessories,55,M,Turquoise,5,2-Day Shipping,Yes,Yes,19,Cash
1541,Shorts,Clothing,95,M,Red,2.9,Next Day Air,Yes,Yes,14,Bank Transfer
1542,Handbag,Accessories,77,S,Indigo,2.9,Store Pickup,Yes,Yes,35,Cash
1543,Blouse,Clothing,44,M,Maroon,3.5,Next Day Air,Yes,Yes,43,PayPal
1544,Jeans,Clothing,89,M,Indigo,4,Standard,Yes,Yes,24,Venmo
1545,Jewelry,Accessories,24,M,Maroon,3.9,Standard,Yes,Yes,17,Debit Card
1546,Belt,Accessories,43,M,Black,4.9,Store Pickup,Yes,Yes,49,Bank Transfer
1547,Sneakers,Footwear,51,XL,Purple,3.8,Express,Yes,Yes,17,Bank Transfer
1548,Hat,Accessories,46,L,Teal,3.5,Standard,Yes,Yes,40,Cash
1549,Dress,Clothing,32,M,Silver,3.7,Store Pickup,Yes,Yes,43,Bank Transfer
1550,Sneakers,Footwear,55,M,Black,2.9,2-Day Shipping,Yes,Yes,19,Debit Card
1551,Sunglasses,Accessories,26,S,Black,2.8,Free Shipping,Yes,Yes,40,Bank Transfer
1552,Handbag,Accessories,29,M,Olive,3.7,2-Day Shipping,Yes,Yes,13,Credit Card
1553,Blouse,Clothing,49,L,Purple,3,Express,Yes,Yes,20,Credit Card
1554,Blouse,Clothing,45,M,Indigo,4.8,Free Shipping,Yes,Yes,21,Debit Card
1555,Shorts,Clothing,48,S,Lavender,2.7,Standard,Yes,Yes,18,Cash
1556,Shorts,Clothing,47,S,Cyan,4.5,Free Shipping,Yes,Yes,44,Cash
1557,Hoodie,Clothing,57,M,Gold,2.7,Standard,Yes,Yes,26,Credit Card
1558,Backpack,Accessories,34,L,Magenta,3.5,Next Day Air,Yes,Yes,34,PayPal
1559,Sunglasses,Accessories,75,XL,Teal,3.5,Express,Yes,Yes,24,Credit Card
1560,Scarf,Accessories,94,L,Beige,4.5,Store Pickup,Yes,Yes,23,PayPal
1561,Hat,Accessories,84,M,Teal,3.8,Free Shipping,Yes,Yes,3,Debit Card
1562,Scarf,Accessories,38,M,Indigo,3.8,Standard,Yes,Yes,2,Bank Transfer
1563,Scarf,Accessories,75,M,Purple,3.2,Next Day Air,Yes,Yes,23,Venmo
